 1.2 0.17618636666641882 227.91412222302623 2478.0 0.05464348354766543 68.97941308028552 1000
 1.3 0.01044800492318777 252.67729230842292 2492.0 0.0031458657674069065 76.01783885023251 1000
 1.4 0.01692969028598496 365.58673469425776 2490.0 0.0051009645370242 110.12511086711376 1000
 1.5 0.023169057066738604 432.33154844409887 2466.0 0.0069641504760223245 129.48248788463522 1000
 1.6 0.0424753750001546 656.7037749991867 2434.0 0.012762189769610844 198.1017278993579 1000
 1.7 0.06926500799989 876.5839446361813 2418.0 0.02064965512440303 265.37074061534116 1000
 1.8 0.12226771911109487 1209.226543210263 2356.0 0.03662048437005701 365.95511130868886 1000
 1.9 0.19403715284188328 1396.4890371203176 2308.0 0.05850284191324379 416.4192535059954 1000
 2.0 0.35729680320005863 1806.6390039995313 2192.0 0.10794704957392456 545.3302664493484 1000
 2.1 0.9154850979050001 2341.9795700684695 2210.0 0.2776803266925727 702.3242681880415 1000
 2.2 5.384147828363643 3988.5457983471388 2038.0 1.6147070219878228 1204.1052661061822 1000
 2.3 342.50760656973915 6043.626162571049 -1680.0 102.87757610196762 1810.2766726651153 1000
 2.4 68.188409034 3113.2739555553094 -26.0 20.49257779766139 928.8392807786147 1000
 2.5 28.148378674560004 2247.4496000000836 -94.0 8.465935999069766 673.1501555181712 1000
 2.6 13.217025092923079 1771.675370414135 -438.0 3.982054538147375 537.4924533159061 1000
 2.7 8.70607614814815 1544.5050205760704 -328.0 2.6081045681622848 467.3077615006639 1000
 2.8 7.011661919428572 1265.291018367327 -82.0 2.127336385081146 379.1720104433755 1000
 2.9 4.7020581428965516 1118.4595785969725 -278.0 1.4075128172889788 335.04772540558633 1000
 3.0 3.761163536533333 1002.2606773333004 322.0 1.134227982412646 300.66592715713654 1000
 3.1 3.1303340794838714 986.3052653485538 -178.0 0.9399886061471744 297.27722401390446 1000
 3.2 2.6971024875000005 806.6777734375136 70.0 0.8093593972019333 244.0013719876811 1000
 3.3 2.174403521939394 763.0230214875671 -36.0 0.6499362576646617 230.085982653245 1000
 3.4 1.8668923063529412 702.4904581314521 76.0 0.5587928139889692 211.2339111400633 1000
 3.5 1.7328876210285715 614.5989015510268 66.0 0.5180166547111684 184.25763805157067 1000
 3.6 1.5009033084444445 596.323017283942 -48.0 0.4509362294337613 178.73269574382746 1000
 3.7 1.474914556108108 508.9697460920146 -56.0 0.44239405019405126 152.1069825730432 1000
 3.8 1.3085305730526313 511.6714681440338 10.0 0.3947920959185262 153.4280113841143 1000
 3.9 1.1900304 435.0593094016872 42.0 0.35930456428847884 131.40909924105566 1000
 4.0 1.0080565116 484.0488960000075 -18.0 0.30323351466350523 145.65177917228706 1000
 4.1 0.959874013268293 400.2512942296262 154.0 0.2883198800831101 120.83959331185393 1000
 4.2 0.9211468156190475 391.8468063492106 -168.0 0.27511663930302827 117.71333381650066 1000
 4.3 0.8878511296744187 345.43721276364886 0.0 0.2665328228461903 103.51786800777143 1000
 4.4 0.8605227636363634 359.2126413223223 -222.0 0.259561018172926 108.05281895440282 1000
 4.5 0.7101081852444445 316.68811772839615 -46.0 0.21288665613111257 94.07047822795886 1000
 4.6 0.7064298782608697 311.06843100190616 -148.0 0.21438963038345193 93.5957459589098 1000
 4.7 0.6044129102978724 276.65591742869736 16.0 0.18084925392257298 82.95563355560088 1000
 4.8 0.646766957 249.2396555555489 38.0 0.19482777706371143 74.6577393476382 1000
 4.9 0.6325201368163265 253.44891361932946 12.0 0.18878671796052562 76.11077041161052 1000
