 1.2 0.0 3729.4897666640786 0.0 370.4893994955812 82.0 -4668.0 1000
 1.3 0.0 500.4560568077853 0.0 50.53846619442869 82.0 -4628.0 1000
 1.4 0.0 568.0130612238178 0.0 56.458203996517156 82.0 -4608.0 1000
 1.5 0.0 664.0737777766254 0.0 67.66943342294482 82.0 -4564.0 1000
 1.6 0.0 1116.0014937500816 0.0 111.98511232845514 82.0 -4388.0 1000
 1.7 0.0 1144.271717647213 0.0 113.86453846368258 82.0 -4320.0 1000
 1.8 0.0 1565.3157086410547 0.0 152.20986811965844 82.0 -4292.0 1000
 1.9 0.0 1936.6000000005615 0.0 191.79574874565225 82.0 -4000.0 1000
 2.0 0.0 2377.1294999993406 0.0 239.9166684744677 82.0 -3852.0 1000
 2.1 0.0 3061.6763755100483 0.0 304.85682719918356 82.0 -3740.0 1000
 2.2 0.0 4036.331689255773 0.0 403.5917654144305 82.0 -3296.0 1000
 2.3 0.0 2887.9451463139835 0.0 288.5895544533955 82.0 -3224.0 1000
 2.4 0.0 2487.7942194444286 0.0 254.46611962836485 82.0 -2800.0 1000
 2.5 0.0 1993.2977561599016 0.0 200.31860712848533 82.0 -2860.0 1000
 2.6 0.0 1542.8029254438443 0.0 153.7889287133965 82.0 -2456.0 1000
 2.7 0.0 1481.029214814627 0.0 143.80208257794288 82.0 -2216.0 1000
 2.8 0.0 1231.8189061224243 0.0 119.38913419959603 82.0 -2068.0 1000
 2.9 0.0 1079.5178901307245 0.0 107.85349509190713 82.0 -1964.0 1000
 3.0 0.0 1024.7218915555213 0.0 103.00611039249353 82.0 -1868.0 1000
 3.1 0.0 827.4386447450216 0.0 84.23416890338926 82.0 -1780.0 1000
 3.2 0.0 757.6351187500221 0.0 76.04853683190514 82.0 -1904.0 1000
 3.3 0.0 625.9385946739544 0.0 64.01602255222244 82.0 -1740.0 1000
 3.4 0.0 645.5845522491671 0.0 63.65327376894212 82.0 -1740.0 1000
 3.5 0.0 615.3555474285492 0.0 61.76655516127692 82.0 -1672.0 1000
 3.6 0.0 553.940123456809 0.0 55.4303298313843 82.0 -1444.0 1000
 3.7 0.0 515.504577355745 0.0 51.7174848648061 82.0 -1572.0 1000
 3.8 0.0 489.6063722991591 0.0 49.105887021637294 82.0 -1396.0 1000
 3.9 0.0 451.68197343850306 0.0 45.00404982935373 82.0 -1360.0 1000
 4.0 0.0 431.4086559999996 0.0 42.746730275351524 82.0 -1416.0 1000
 4.1 0.0 360.94172135634534 0.0 35.83905732284884 82.0 -1264.0 1000
 4.2 0.0 350.1376861677998 0.0 34.86823087113226 82.0 -1308.0 1000
 4.3 0.0 323.13941892914187 0.0 32.352571571890586 82.0 -1092.0 1000
 4.4 0.0 344.4817842975064 0.0 33.92791218279748 82.0 -1224.0 1000
 4.5 0.0 300.80087229630186 0.0 29.771961085141932 82.0 -1128.0 1000
 4.6 0.0 298.8332521739141 0.0 30.108929509895155 82.0 -1140.0 1000
 4.7 0.0 261.62020751471584 0.0 26.07905845196622 82.0 -1012.0 1000
 4.8 0.0 269.9763777777864 0.0 27.603983899874475 82.0 -1012.0 1000
 4.9 0.0 251.55869787588 0.0 25.58962403878078 82.0 -1064.0 1000
