 -50.0 13274.48480194094 13397.528346216855
 -49.0 12933.973798526013 26548.969582056347
 -48.0 12440.89801150465 39265.47585376198
 -47.0 11861.858213646254 51430.76539605783
 -46.0 11247.924981511125 62989.191892296396
 -45.0 10632.348133752646 73926.61472049706
 -44.0 10034.355407319032 84253.88719072597
 -43.0 9463.802182654039 93995.3241438295
 -42.0 8924.838176966367 103181.48963931452
 -41.0 8418.362325580925 111844.9979406264
 -40.0 7943.533977194351 120018.21096569771
 -39.0 7498.657304449649 127732.06166268764
 -38.0 7081.680285054474 135015.52028162387
 -37.0 6690.466519600118 141895.4157123171
 -36.0 6322.936608200415 148396.4453915723
 -35.0 5977.136060427619 154541.27939430223
 -34.0 5651.262628214173 160350.70616051706
 -33.0 5343.671819836003 165843.79125212925
 -32.0 5052.8711953546135 171038.03410777287
 -31.0 4777.509371950467 175949.51539032446
 -30.0 4516.363002759473 180593.03175218176
 -29.0 4268.323477650004 184982.21714020043
 -28.0 4032.3842369918407 189129.65096220747
 -27.0 3807.6291086639576 193046.95401907776
 -26.0 3593.2218134346413 196744.87334476504
 -25.0 3388.3966421135865 200233.35714851308
 -24.0 3192.450236382429 203521.6210084011
 -23.0 3004.73437328916 206618.2063742134
 -22.0 2824.649643326128 209531.03232869197
 -21.0 2651.6399135953184 212267.44144491127
 -20.0 2485.1874749379162 214834.24047171552
 -19.0 2324.808781767017 217237.73648253529
 -18.0 2170.050703875932 219483.76903674836
 -17.0 2020.4872197316304 221577.73882707785
 -16.0 1875.7164902600373 223524.63322066504
 -15.0 1735.3582607327794 225329.04904449434
 -14.0 1599.0515460896177 226995.212916741
 -13.0 1466.4525620564773 228526.9993833398
 -12.0 1337.2328710608772 229927.94708270754
 -11.0 1211.077718786609 231201.2731302284
 -10.0 1087.684545405826 232349.88588709047
 -9.0 966.7616675780499 233376.39625468958
 -8.0 848.0271492520646 234283.1276155244
 -7.0 731.2079272279251 235072.12452382
 -6.0 616.0393793880868 235745.16023360402
 -5.0 502.2658846289634 236303.74313827616
 -4.0 389.64420637178586 236749.12218353644
 -3.0 277.95740790787545 237082.29130461108
 -2.0 167.08780763446438 237303.99292879587
 -1.0 57.93731347116925 237414.72057522292
 0.0 57.937313399234846 237414.72057526064
 1.0 167.08780755990549 237303.99292890873
 2.0 277.95740783348293 237082.29130479874
 3.0 389.64420629800634 236749.1221837984
 4.0 502.265884556016 236303.74313861155
 5.0 616.0393793162297 235745.160234012
 6.0 731.2079271573547 235072.1245242992
 7.0 848.0271491829448 234283.1276160736
 8.0 966.7616675106431 233376.39625530707
 9.0 1087.6845453403514 232349.88588777452
 10.0 1211.077718723271 231201.2731309769
 11.0 1337.232870999808 229927.94708351832
 12.0 1466.4525619979393 228526.99938421047
 13.0 1599.0515460338436 226995.2129176689
 14.0 1735.3582606798848 225329.0490454766
 15.0 1875.7164902101395 223524.63322169875
 16.0 2020.487219685064 221577.73882815993
 17.0 2170.0507038328283 219483.76903787523
 18.0 2324.8087817274195 217237.7364837036
 19.0 2485.1874749021595 214834.2404729216
 20.0 2651.6399135635043 212267.44144615112
 21.0 2824.6496432982417 209531.03232996172
 22.0 3004.7343732655368 206618.20637550903
 23.0 3192.4502363631714 203521.6210097181
 24.0 3388.3966420987076 200233.35714984726
 25.0 3593.221813424404 196744.87334611182
 26.0 3807.62910865842 193046.95402043243
 27.0 4032.3842369910317 189129.65096356533
 28.0 4268.323477654113 184982.21714155673
 29.0 4516.363002768646 180593.03175353142
 30.0 4777.509371964645 175949.51539166243
 31.0 5052.871195373884 171038.03410909418
 32.0 5343.6718198604685 165843.79125342867
 33.0 5651.2626282438905 160350.70616178945
 34.0 5977.136060462662 154541.27939554222
 35.0 6322.936608240785 148396.44539277462
 36.0 6690.466519645856 141895.41571347637
 37.0 7081.680285105596 135015.5202827347
 38.0 7498.657304506156 127732.06166374467
 39.0 7943.533977256227 120018.21096669554
 40.0 8418.362325648126 111844.99794155968
 41.0 8924.838177038924 103181.48964017794
 42.0 9463.802182731966 93995.32414461765
 43.0 10034.355407402247 84253.88719143355
 44.0 10632.348133841078 73926.61472111879
 45.0 11247.924981604712 62989.191892827104
 46.0 11861.858213744968 51430.76539649239
 47.0 12440.8980116084 39265.47585409526
 48.0 12933.97379863469 26548.969582283404
 49.0 13274.48480205447 13397.528346332789
