 1.3 0.0012307692307692308 115.97633136094673 NaN NaN 0.0 0.0 2
 1.4 0.018285714285714287 18.367346938775512 NaN NaN 0.0 0.0 2
 1.5 0.20906666666666668 400.0 NaN NaN 0.0 0.0 2
 1.6 0.00625 351.56249999999994 NaN NaN 0.0 0.0 2
 1.7 0.8755294117647059 49.826989619377166 NaN NaN 0.0 0.0 2
 1.8 1.9635555555555555 711.1111111111111 NaN NaN 0.0 0.0 2
 1.9 1.280842105263158 187.25761772853187 NaN NaN 0.0 0.0 2
 2.0 0.5832 1089.0 NaN NaN 0.0 0.0 2
 2.1 0.03219047619047619 400.0 NaN NaN 0.0 0.0 2
 2.2 0.5907272727272727 5157.8512396694205 0.0 NaN 0.0 0.0 2
 2.3 2.3000000000000003 3293.761814744802 NaN NaN 0.0 0.0 2
 2.4 1.944 850.6944444444445 0.0 NaN 0.0 0.0 2
 2.5 2.95936 144.0 NaN 0.0 0.0 0.0 2
 2.6 0.5913846153846154 286.3905325443787 NaN NaN 0.0 0.0 2
 2.7 0.9481481481481482 370.91906721536344 NaN NaN 0.0 0.0 2
 2.8 0.7 987.7551020408165 NaN NaN 0.0 0.0 2
 2.9 0.48013793103448277 517.9548156956005 NaN 0.0 0.0 0.0 2
 3.0 3.1212 1067.111111111111 0.0 NaN 0.0 0.0 2
 3.1 3.5129032258064514 734.2351716961498 NaN NaN 0.0 0.0 2
 3.2 0.3125 56.249999999999986 NaN NaN 0.0 0.0 2
 3.3 1.025939393939394 330.57851239669424 NaN NaN 0.0 0.0 2
 3.4 0.22776470588235295 830.7958477508652 NaN NaN 0.0 0.0 2
 3.5 0.09611428571428571 16.0 NaN NaN 0.0 0.0 2
 3.6 0.0 316.04938271604937 0.0 NaN 0.0 0.0 2
 3.7 0.45675675675675675 357.9254930606282 0.0 NaN 0.0 0.0 2
 3.8 0.2631578947368421 1.10803324099723 NaN NaN 0.0 0.0 2
 3.9 1.925025641025641 164.3655489809336 NaN NaN 0.0 0.0 2
 4.0 0.3025 600.25 NaN NaN 0.0 0.0 2
 4.1 0.16400000000000003 137.0612730517549 NaN NaN 0.0 0.0 2
 4.2 0.2777142857142857 14.512471655328797 NaN NaN 0.0 0.0 2
 4.3 1.5003720930232558 13.845321795565171 NaN 0.0 0.0 0.0 2
 4.4 0.4454545454545454 0.20661157024793386 NaN NaN 0.0 0.0 2
 4.5 0.2688888888888889 23.901234567901234 NaN NaN 0.0 0.0 2
 4.6 0.03139130434782609 0.18903591682419663 NaN NaN 0.0 0.0 2
 4.7 0.0013617021276595745 58.66908103214123 NaN 29.334540516070614 0.0 0.0 2
 4.8 0.0020833333333333333 189.0625 0.0010416666666666667 NaN 0.0 0.0 2
 4.9 0.11787755102040814 23.990004164931275 NaN NaN 0.0 0.0 2
