 0 0 0.7044767311692254 -0.7097270850412312
 0 1 0.4424717809917696 -0.8967824279199339
 0 2 0.3097161382721483 -0.9508290664960698
 0 3 0.2342704669138785 -0.9721714603566355
 0 4 0.1861030950356969 -0.9825302224451594
 0 5 0.152660470665696 -0.9882786958627249
 0 6 0.12799379659253107 -0.9917749684448735
 0 7 0.10896403486094493 -0.9940456926654945
 0 8 0.09376930614496011 -0.9955939519829823
 0 9 0.08130431062572573 -0.9966893242498766
 0 10 0.0708537085434989 -0.9974867176988538
 0 11 0.061933488013186475 -0.9980802788666453
 0 12 0.05420351549162027 -0.9985299088702099
 0 13 0.04741672870053504 -0.9988751943257675
 0 14 0.04138828899247297 -0.9991431376606035
 0 15 0.035976135142458975 -0.9993526493186534
 0 16 0.031068317675434987 -0.9995172633010488
 0 17 0.026574506355491252 -0.999646835443379
 0 18 0.022420142261558657 -0.9997486370188116
 0 19 0.01854230768643297 -0.999828076634009
 0 20 0.014886734801869228 -0.9998891864236451
 0 21 0.011405581088494434 -0.9999349542445417
 0 22 0.008055725991766039 -0.9999675521129401
 0 23 0.0047974220271822035 -0.9999884923047331
 0 24 0.0015931831615993266 -0.9999987308829015
 0 25 -0.0015931755770243138 -0.999998730894985
 0 26 -0.004797414456776301 -0.9999884923410518
 0 27 -0.008055718449404784 -0.9999675521737013
 0 28 -0.011405573587474394 -0.9999349543301007
 0 29 -0.01488672735463051 -0.9998891865345224
 0 30 -0.018542300304300558 -0.9998280767709142
 0 31 -0.022420134954506225 -0.9997486371826779
 0 32 -0.026574499131936755 -0.9996468356354091
 0 33 -0.031068310542071587 -0.9995172635227775
 0 34 -0.035976128104134905 -0.9993526495720292
 0 35 -0.04138828205212932 -0.9991431379480987
 0 36 -0.04741672185921361 -0.9988751946505259
 0 37 -0.054203508748571244 -0.998529909236245
 0 38 -0.061933481366098796 -0.9980802792791145
 0 39 -0.07085370198890795 -0.997486718164441
 0 40 -0.0813043041596847 -0.9966893247773397
 0 41 -0.09376929976413115 -0.995593952583956
 0 42 -0.10896402856441638 -0.9940456933556994
 0 43 -0.1279937903849901 -0.9917749692459894
 0 44 -0.1526604645633799 -0.9882786968053562
 0 45 -0.1861030890786526 -0.9825302235734955
 0 46 -0.23427046119426484 -0.972171461734928
 0 47 -0.309716133009077 -0.9508290682104243
 0 48 -0.4424717767556307 -0.8967824300100417
 0 49 -0.7044767293881544 -0.7097270868091262

 1 0 0.8914679813121331 -0.45308369899530737
 1 1 0.6992088063732609 -0.7149175092904634
 1 2 0.542432154168262 -0.8400996120248949
 1 3 0.43102250949833876 -0.9023411751138005
 1 4 0.3515011919154393 -0.936187434268387
 1 5 0.29278256162056643 -0.9561790478832399
 1 6 0.24784056471841423 -0.9688008332366655
 1 7 0.21233667487854146 -0.9771965700418338
 1 8 0.18353098540246007 -0.9830139253322925
 1 9 0.15963408591919356 -0.9871762550896084
 1 10 0.13943630349950328 -0.9902310423665753
 1 11 0.12209278927822824 -0.9925186904065143
 1 12 0.10699545938010543 -0.9942595092188157
 1 13 0.09369432042462594 -0.995601011610659
 1 14 0.08184767301739317 -0.9966448506973976
 1 15 0.07118970215937147 -0.9974627944472214
 1 16 0.06150883122712048 -0.9981065392437191
 1 17 0.05263291110113544 -0.9986139277363499
 1 18 0.044418849653496156 -0.9990129958090936
 1 19 0.03674518359936657 -0.9993246677042696
 1 20 0.029506632647631096 -0.9995645845215795
 1 21 0.022610006061264402 -0.9997443611373408
 1 22 0.01597103842233258 -0.9998724548319713
 1 23 0.009511862726010718 -0.9999547612104667
 1 24 0.003158912985064441 -0.9999950106219294
 1 25 -0.0031588980550596372 -0.9999950106690921
 1 26 -0.009511847827169897 -0.9999547613521887
 1 27 -0.01597102358531543 -0.9998724550689639
 1 28 -0.022609991315731437 -0.9997443614708225
 1 29 -0.02950661802178507 -0.9995645849533268
 1 30 -0.03674516911953846 -0.999324668236693
 1 31 -0.0444188353437976 -0.9990129964453418
 1 32 -0.05263289698319714 -0.9986139284804494
 1 33 -0.06150881731995179 -0.9981065401007554
 1 34 -0.07118968847936842 -0.997462795423574
 1 35 -0.0818476595785472 -0.9966448518010387
 1 36 -0.09369430723900439 -0.9956010128515353
 1 37 -0.10699544645870117 -0.9942595106093294
 1 38 -0.12209277663234579 -0.9925186919621233
 1 39 -0.13943629114292772 -0.9902310441065281
