0.7 6934
0.75 6410
0.8 5932
0.85 5495
0.9 5093
0.95 4720
1.0 4374
1.05 4051
1.1 3749
1.15 3464
1.2 3196
1.25 2942
1.3 2700
1.35 2470
1.4 2250
1.45 2039
1.50 1836
1.55 1640
1.6 1450
1.65 1266
1.7 1085
1.75 908
1.8 731
1.85 554
1.9 369
1.95 219
1.96 269
1.97 351
1.98 521
1.99 1038
