 0 0 -0.7062434825189381 0.7079690271470372
 0 1 -0.4455775137365476 0.8952433631434286
 0 2 -0.3139186679779955 0.9494498775053484
 0 3 -0.23955799770872394 0.970882055521569
 0 4 -0.19246896247550643 0.9813030614869201
 0 5 -0.16008481526688845 0.9871032630484848
 0 6 -0.13644630476085376 0.9906474680314427
 0 7 -0.1184077862392969 0.9929650528381696
 0 8 -0.10416395505844424 0.9945601391904777
 0 9 -0.09260867860744114 0.9957025824243823
 0 10 -0.08302795849801994 0.9965472182027558
 0 11 -0.0749409875616162 0.9971879704365119
 0 12 -0.06801245204093613 0.9976844723495396
 0 13 -0.06200151695946683 0.9980760551654994
 0 14 -0.056730803166817854 0.9983895111488541
 0 15 -0.05206679592223376 0.9986436044767886
 0 16 -0.04790706462347252 0.9988517973949701
 0 17 -0.044171687633608486 0.9990239546735599
 0 18 -0.040797355072007845 0.9991674413325969
 0 19 -0.03773322421569817 0.9992878483151328
 0 20 -0.03493794997945991 0.9993894834603938
 0 21 -0.03237752042261334 0.9994757106459783
 0 22 -0.030023654524993695 0.9995491884689637
 0 23 -0.027852599569621307 0.9996120410925502
 0 24 -0.025844217027235262 0.9996659824392592
 0 25 -0.023981279718852243 0.999712407756874
 0 26 -0.022248925720574953 0.9997524620146131
 0 27 -0.020634229931970574 0.9997870916125665
 0 28 -0.01912586492820969 0.999817083916227
 0 29 -0.017713830230488187 0.9998430978001326
 0 30 -0.01638923447873169 0.9998656874766736
 0 31 -0.015144118846791357 0.99988532125657
 0 32 -0.013971312852640588 0.9999023964453598
 0 33 -0.012864315789306266 0.99991725126596
 0 34 -0.0118171985460502 0.9999301744714594
 0 35 -0.010824521749643923 0.9999414131482361
 0 36 -0.009881267035257149 0.9999511790891483
 0 37 -0.008982778928735237 0.99995965402746
 0 38 -0.00812471533958223 0.9999669939556259
 0 39 -0.007303005065071605 0.9999733327029374
 0 40 -0.006513811018652167 0.9999787849079665
 0 41 -0.005753498140957174 0.9999834484925948
 0 42 -0.005018605144725734 0.9999874067219053
 0 43 -0.004305819397429097 0.9999907299166911
 0 44 -0.003611954366110494 0.9999934768715529
 0 45 -0.0029339291445682003 0.9999956960206252
 0 46 -0.0022687496585748743 0.9999974263841817
 0 47 -0.0016134912042437167 0.9999986983222198
 0 48 -9.652820208193963E-4 0.9999995341152016
 0 49 -3.2128763434545953E-4 0.9999999483871267
 0 50 3.21304265543142E-4 0.9999999483817832
 0 51 9.65298635789394E-4 0.9999995340991633
 0 52 0.0016135077868606271 0.9999986982954636
 0 53 0.0022687661929205244 0.9999974263466691
 0 54 0.0029339456150319254 0.9999956959723016
 0 55 0.0036119707574880843 0.9999934768123475
 0 56 0.004305835695022403 0.9999907298465158
 0 57 0.005018621334436936 0.9999874066406544
 0 58 0.00575351420937927 0.9999834484001435
 0 59 0.006513826953157896 0.9999787848041699
 0 60 0.0073030208538963585 0.9999733325876283
 0 61 0.008124730971902954 0.9999669938286134
 0 62 0.008982794394743095 0.9999596538885265
 0 63 0.009881282326225498 0.9999511789380466
 0 64 0.010824536857989597 0.9999414129846859
 0 65 0.011817213465389208 0.9999301742951422
 0 66 0.012864330514500996 0.9999172510765146
 0 67 0.013971327379840083 0.9999023962423759
 0 68 0.01514413317346619 0.9998853210395802
 0 69 0.01638924860369896 0.999865687245145
 0 70 0.017713844153927332 0.9998430975534564
 0 71 0.019125878651672798 0.9998170836537059
 0 72 0.020634243458382103 0.9997870913333999
 0 73 0.02224893905422344 0.9997524617178801
 0 74 0.02398129286537284 0.9997124074415128
 0 75 0.02584422999357926 0.9996659821040421
 0 76 0.027852612364021364 0.9996120407360546
 0 77 0.030023667156915138 0.9995491880895361
 0 78 0.03237753290269303 0.9994757102416921
 0 79 0.034937962319436675 0.9993894830289969
 0 80 0.037733236428323026 0.9992878478539826
 0 81 0.04079736717094517 0.9991674408385809
 0 82 0.0441716996333132 0.9990239541429947
 0 83 0.04790707653904455 0.9988517968234738
 0 84 0.05206680776924288 0.9986436038591149
 0 85 0.056730814961082704 0.9983895104786765
 0 86 0.062001528716779254 0.9980760544351229
 0 87 0.06801246377669129 0.9976844715495096
 0 88 0.0749409992903132 0.997187969555073
 0 89 0.08302797023254244 0.9965472172250867
 0 90 0.09260869035797457 0.9957025813314841
 0 91 0.10416396683075706 0.9945601379575199
 0 92 0.11840779803183925 0.992965051431948
 0 93 0.13644631655952053 0.9906474664063595
 0 94 0.16008482703480845 0.9871032611400063
 0 95 0.19246897413122138 0.9813030592008135
 0 96 0.2395580090740256 0.9708820527172645
 0 97 0.31391867863512085 0.9494498739817598
 0 98 0.4455775225802592 0.8952433587417662
 0 99 0.7062434866025129 0.7079690230734154

 1 0 -0.8934972584337757 0.44906864639086824
 1 1 -0.7045152930549133 0.7096888063452527
 1 2 -0.550525490515739 0.8348183540701564
 1 3 -0.4415595748590746 0.8972319331423025
 1 4 -0.36431444824709486 0.9312759971127865
 1 5 -0.3077652864023955 0.951462310596511
 1 6 -0.2649014458236662 0.964275491755614
 1 7 -0.23138655077818626 0.9728618936513928
 1 8 -0.20448072755807503 0.9788705900461615
 1 9 -0.18239619394813003 0.9832251158474523
 1 10 -0.16392765060259665 0.9864723642190454
 1 11 -0.1482375946013228 0.9889517761482679
 1 12 -0.1347281426814338 0.9908826002961255
 1 13 -0.12296211648709078 0.9924113652659441
 1 14 -0.1126129777478724 0.9936389269965007
 1 15 -0.10343216723478128 0.9946365098774106
 1 16 -0.09522724769747312 0.9954555596790667
 1 17 -0.08784693562595727 0.9961339849142428
 1 18 -0.08117063493770159 0.9967002197370132
 1 19 -0.07510097968117117 0.9971759337503731
 1 20 -0.06955842961527246 0.9975778790999013
 1 21 -0.06447729279069107 0.9979191744396855
 1 22 -0.059802757143351086 0.9982102134510813
 1 23 -0.05548864674797275 0.9984593181908208
 1 24 -0.051495705979005796 0.9986732159549108
 1 25 -0.04779027329217309 0.9988573921129379
 1 26 -0.04434324601857408 0.9990163544870205
 1 27 -0.04112926491218549 0.9991538337852601
 1 28 -0.03812606631520104 0.999272937223524
 1 29 -0.035313963358089936 0.9993762674748403
 1 30 -0.03267542733604056 0.999466015654563
 1 31 -0.030194747463359203 0.9995440346606166
 1 32 -0.02785775238867527 0.999611897504152
 1 33 -0.02565158069505453 0.9996709440650183
 1 34 -0.023564490484028828 0.999722318840701
 1 35 -0.021585700313272112 0.9997670016268718
 1 36 -0.01970525541014044 0.9998058326041217
 1 37 -0.017913914350880692 0.9998395329614794
 1 38 -0.016203052374449994 0.9998687219299096
 1 39 -0.014564578261091655 0.9998939309047118
 1 40 -0.012990862300939135 0.9999156151879408
 1 41 -0.011474673345576121 0.9999341637686014
 1 42 -0.010009123304502335 0.9999499074707069
 1 43 -0.00858761774058719 0.999963125730915
 1 44 -0.007203811450270219 0.9999740522136507
 1 45 -0.005851568098081866 0.9999828794288398
 1 46 -0.004524923120551237 0.9999897624829732
 1 47 -0.003218049229038486 0.9999948220661743
 1 48 -0.0019252239301451324 0.9999981467546921
 1 49 -6.407985502490034E-4 0.9999997946885879
 1 50 6.408316994101748E-4 0.9999997946673455
 1 51 0.0019252570465452317 0.999998146690935
 1 52 0.0032180822801189824 0.9999948219598132
 1 53 0.004524956074160895 0.9999897623338585
 1 54 0.00585160092267526 0.9999828792367607
 1 55 0.0072038441151055605 0.9999740519783327
 1 56 0.008587650215919004 0.9999631254520184
 1 57 0.010009155561765647 0.9999499071478233
 1 58 0.011474705357566811 0.9999341634012496
 1 59 0.012990894041985767 0.9999156147755619
 1 60 0.0145646097072181 0.9998939304466631
 1 61 0.01620308350352994 0.9998687214254568
 1 62 0.0179139451427749 0.9998395324097871
 1 63 0.019705285846828256 0.9998058320042421
 1 64 0.021585730378969218 0.9997670009777311
 1 65 0.02356452016528847 0.9997223181410825
 1 66 0.02565160998085399 0.9996709433135437
 1 67 0.027857781270488782 0.9996118966992568
 1 68 0.030194775935213695 0.9995440338005236
 1 69 0.032675455394552716 0.9994660147372488
 1 70 0.03531399100248466 0.9993762664979975
 1 71 0.03812609354730823 0.9992729361845151
 1 72 0.041129291736420166 0.9991538326810644
 1 73 0.044343272441888154 0.9990163533141709
 1 74 0.04779029932398701 0.998857390867447
 1 75 0.0514957316311135 0.9986732146321821
 1 76 0.05548867203440812 0.9984593167855453
 1 77 0.059802782080230495 0.998210211957113
 1 78 0.064477317396012 0.9979191728498926
 1 79 0.06955845390866096 0.9975778774059881
 1 80 0.07510100368357639 0.9971759319426635
 1 81 0.08117065867101393 0.9967002178041869
 1 82 0.08784695911253196 0.9961339828430115
 1 83 0.09522727095953092 0.995455557453772
 1 84 0.10343219029362992 0.9946365074795226
 1 85 0.11261300062289294 0.993638924403985
 1 86 0.1229621391943654 0.9924113624524588
 1 87 0.13472816523185047 0.9908825972299944
 1 88 0.14823761699788127 0.9889517727911658
 1 89 0.16392767283645027 0.9864723605243209
 1 90 0.18239621599256978 0.9832251117580306
 1 91 0.2044807493590547 0.9788705854920554
 1 92 0.231386572238814 0.972861888547173
 1 93 0.2649014667777911 0.9642754859991904
 1 94 0.3077653065678541 0.9514623040736794
 1 95 0.36431446714052285 0.931275989721692
 1 96 0.44155959164203284 0.8972319248828149
 1 97 0.5505255037591147 0.8348183453367403
 1 98 0.7045153007182823 0.7096887987377484
 1 99 0.8934972599372266 0.4490686433995009

 2 0 -0.9477520865381932 0.3190078094067621
 2 1 -0.8289915299531126 0.5592611583741512
 2 2 -0.7016303597608804 0.7125411133835138
 2 3 -0.5921571919745752 0.8058224742415578
 2 4 -0.5043855601185 0.8634785502512191
 2 5 -0.4349205253363632 0.9004688426820452
 2 6 -0.37951227012124933 0.9251867037670914
 2 7 -0.33466243658976386 0.942338078152317
 2 8 -0.29776880640387715 0.9546380140832494
 2 9 -0.26694591935763723 0.963711510846636
 2 10 -0.24082782887341378 0.9705678527749194
 2 11 -0.21841500559837326 0.97585597571028
 2 12 -0.19896585167256142 0.9800064233810982
 2 13 -0.18192184483159327 0.9833129930866721
 2 14 -0.16685603429631712 0.9859812695071374
 2 15 -0.15343734844400095 0.9881583780459863
 2 16 -0.14140557349861266 0.9899517482097441
 2 17 -0.1305535793388251 0.9914412554064013
 2 18 -0.12071451991983502 0.9926872642884685
 2 19 -0.11175249156086149 0.9937360719174582
 2 20 -0.10355562670242313 0.9946236635925512
 2 21 -0.09603092572707683 0.9953783508314819
 2 22 -0.08910034505824829 0.9960226546171032
 2 23 -0.08269780442201267 0.9965746701295285
 2 24 -0.07676687440287547 0.9970490695018039
 2 25 -0.07125897297193343 0.9974578481173955
