 70.71067811865476 0.9564250790183437 -0.6748577474700105
 70.00714249274856 1.5161137045845714 -1.3521575930942253
 69.31089380465383 2.149815528179354 -2.0332349923695663
 68.62215385719105 2.811882400679596 -2.719382213793894
 67.94115100585212 3.490412828063528 -3.411827291025041
 67.26812023536856 4.181676691169739 -4.111713528804355
 66.60330322138685 4.884521323955313 -4.820079764284449
 65.94694837519019 5.598738397128495 -5.53784159170664
 65.29931086925804 6.324468849436006 -6.265773764451915
 64.66065264130884 7.061946251353455 -7.004493993292062
 64.03124237432849 7.811370139258676 -7.7544483620399705
 63.41135544995076 8.572836267361511 -8.515898580536735
 62.80127387243033 9.34629485309925 -9.288911288834582
 62.20128616033595 10.131524240989327 -10.073349614451233
 61.61168720299745 10.928114106393677 -10.868867165774551
 61.032778078668514 11.735455287558835 -11.674904618439449
 60.4648658313239 12.552734728588932 -12.490689017478418
 59.90826320300064 13.378934696141226 -13.315235876371354
 59.36328831862332 14.212835766903694 -14.14735410536275
 58.83026432033091 15.053023240107192 -14.985653746641184
 58.309518948453004 15.897896691726364 -15.828556434740891
 57.8013840664737 16.745682397362604 -16.674308438830575
 57.30619512757761 17.594448332864257 -17.520996081770324
 56.824290580701486 18.44212142983319 -18.3665632715661
 56.356011214421486 19.28650672661291 -19.20883082685673
 55.90169943749474 20.125308020647363 -20.04551723198603
 55.46169849544819 20.956149599943377 -20.87426042144757
 55.036351623268054 21.776598613150444 -21.692640170019956
 54.62600113499065 22.584187631769932 -22.498200655138834
 54.230987451824994 23.376436965483638 -23.288472762688453
 53.85164807134504 24.15087631285297 -24.060995726399256
 53.48831648126533 24.905065364095265 -24.813337723609177
 53.14132102234569 25.636613018912808 -25.543115094785247
 52.81098370604357 26.34319493840079 -26.248009908813803
 52.49761899362675 27.022569213380145 -26.925785658114723
 52.20153254455275 27.67258999928737 -27.57430093431037
 51.92301994298868 28.291219037110185 -28.191521003591685
 51.66236541235796 28.876535047974162 -28.775527268266785
 51.419840528729765 29.426741053291384 -29.324524664681917
 51.19570294468082 29.94016973066395 -29.83684710555309
 50.99019513592785 30.415286966213685 -30.31096112494764
 50.80354318352215 30.850693805374316 -30.745467925381416
 50.635955604688654 31.24512703559674 -31.13910405789265
 50.48762224545735 31.59745865549105 -31.490740987105152
 50.35871324805669 31.906694495672507 -31.799383804191493
 50.24937810560445 32.17197225734884 -32.06416935162742
 50.15974481593781 32.3925592261206 -32.28436401531138
 50.08991914547278 32.567849901421106 -32.4593614228455
 50.039984012787215 32.69736375750571 -32.58868026253416
 50.00999900019995 32.78074332102353 -32.67196240705051
 50.0 32.817752714127295 -32.708971489905046
 50.00999900019995 32.808276771980026 -32.69959204299894
 50.039984012787215 32.75232080056994 -32.643829260829726
 50.08991914547278 32.650010996107305 -32.541809412501074
 50.15974481593781 32.501595502088634 -32.393780877717894
 50.24937810560445 32.30744603551209 -32.200115738568606
 50.35871324805669 32.06805997085643 -31.961311816255304
 50.48762224545735 31.784062730449413 -31.677995002191334
 50.635955604688654 31.45621029392495 -31.350921697218155
 50.80354318352215 31.085391608779563 -30.980981142273833
 50.99019513592785 30.67263065974984 -30.56919739982996
 51.19570294468082 30.219087937954722 -30.11673072890042
 51.419840528729765 29.72606104248943 -29.62487808841118
 51.66236541235796 29.19498414827825 -29.095072505043976
 51.92301994298868 28.627426085129734 -28.528881052947355
 52.20153254455275 28.025086794447734 -27.92800121428196
 52.49761899362675 27.389791961947946 -27.29425542142233
 52.81098370604357 26.723485666622175 -26.62958362336153
 53.14132102234569 26.028220937246918 -25.936033769597675
 53.48831648126533 25.306148166639442 -25.215750163194283
 53.85164807134504 24.559501398847665 -24.470959699004084
 54.230987451824994 23.790582573308726 -23.70395607100534
 54.62600113499065 23.001743880161275 -22.9170821017466
 55.036351623268054 22.195368449545814 -22.112710414217418
 55.46169849544819 21.373849661993233 -21.293222729159037
 55.90169943749474 20.539569424103817 -20.460988126083723
 56.356011214421486 19.694875801180544 -19.618340651535224
 56.824290580701486 18.842060434325724 -18.767556691289123
 57.30619512757761 17.983336192451695 -17.91083254274507
 57.8013840664737 17.120815519254613 -17.050262628888202
 58.309518948453004 16.256489932003927 -16.18781878583468
 58.83026432033091 15.3922111146767 -15.325331032816942
 59.36328831862332 14.529674025476044 -14.464470197887957
 59.90826320300064 13.67040241266347 -13.606732726585983
 60.4648658313239 12.81573710963167 -12.753427946681283
 61.032778078668514 11.966827470353094 -11.90566800255265
 61.61168720299745 11.12462632571611 -11.064360610411134
 62.20128616033595 10.289888916699853 -10.230204723094754
 62.80127387243033 9.463176440401842 -9.403689132843715
 63.41135544995076 8.64486522321486 -8.585093984305537
 64.03124237432849 7.835163303830874 -7.7744951195430625
 64.66065264130884 7.0341377856433445 -6.971771133070057
 65.29931086925804 6.241759678413946 -6.176612978477316
 65.94694837519019 5.457980541932224 -5.3885359391368794
 66.60330322138685 4.682873795962884 -4.606893753481285
 67.26812023536856 3.916923657800135 -3.8308946698166846
 67.94115100585212 3.1616984509408357 -3.0596191956639984
 68.62215385719105 2.421703038965681 -2.2920393011924256
 69.31089380465383 1.710732098183456 -1.527038834301112
 70.00714249274856 1.0809413805803134 -0.7634349052093016

 70.00714249274856 1.5168849285507313 -1.3530209054329543
 69.29646455628166 1.92758387280731 -2.7109434375242327
 68.59300255857006 2.467263745247563 -4.0764597455827944
 67.89698078707183 3.0723661409441863 -5.452175145306175
 67.20863039818622 3.7150719690947054 -6.840565791693183
 66.52818951391959 4.383026098406719 -8.24393745545464
 65.85590330410783 5.070434973322216 -9.664385805880228
