 70.71067811865476 0.18422980930298583 0 0 50
 70.00714249274856 0.37007017090133115 0 1 50
 69.31089380465383 0.558562060862548 0 2 50
 68.62215385719105 0.7507384082481369 0 3 50
 67.94115100585212 0.9476188619596319 0 4 50
 67.26812023536856 1.1502043311109882 0 5 50
 66.60330322138685 1.3594712439492034 0 6 50
 65.94694837519019 1.5763654765751414 0 7 50
 65.29931086925804 1.8017959104709174 0 8 50
 64.66065264130884 2.0366275871485953 0 9 50
 64.03124237432849 2.281674439122608 0 10 50
 63.41135544995076 2.5376915888904827 0 11 50
 62.80127387243033 2.80536722168133 0 12 50
 62.20128616033595 3.0853140533724734 0 13 50
 61.61168720299745 3.3780604321213747 0 14 50
 61.032778078668514 3.6840411308090473 0 15 50
 60.4648658313239 4.003587907185602 0 16 50
 59.90826320300064 4.336919929427673 0 17 50
 59.36328831862332 4.684134186366142 0 18 50
 58.83026432033091 5.045196023542505 0 19 50
 58.309518948453004 5.419929968032728 0 20 50
 57.8013840664737 5.808011026071251 0 21 50
 57.30619512757761 6.208956657246948 0 22 50
 56.824290580701486 6.622119646662938 0 23 50
 56.356011214421486 7.046682111097835 0 24 50
 55.90169943749474 7.481650885947989 0 25 50
 55.46169849544819 7.925854545585952 0 26 50
 55.036351623268054 8.377942309736701 0 27 50
 54.62600113499065 8.836385081566112 0 28 50
 54.230987451824994 9.299478848481336 0 29 50
 53.85164807134504 9.76535065337298 0 30 50
 53.48831648126533 10.231967311589393 0 31 50
 53.14132102234569 10.697147006990315 0 32 50
 52.81098370604357 11.15857384897762 0 33 50
 52.49761899362675 11.613815411837606 0 34 50
 52.20153254455275 12.060343208896207 0 35 50
 51.92301994298868 12.49555597821967 0 36 50
 51.66236541235796 12.916805575730349 0 37 50
 51.419840528729765 13.3214251879877 0 38 50
 51.19570294468082 13.706759493296756 0 39 50
 50.99019513592785 14.070196319408995 0 40 50
 50.80354318352215 14.40919927228334 0 41 50
 50.635955604688654 14.721340746686844 0 42 50
 50.48762224545735 15.00433467926059 0 43 50
 50.35871324805669 15.256068371197257 0 44 50
 50.24937810560445 15.474632693521777 0 45 50
 50.15974481593781 15.658349995093408 0 46 50
 50.08991914547278 15.805799062950094 0 47 50
 50.039984012787215 15.915836536591508 0 48 50
 50.00999900019995 15.987614251270069 0 49 50
 50.0 16.020592078273165 0 50 50
 50.00999900019995 16.01454593945883 0 51 50
 50.039984012787215 15.96957079499237 0 52 50
 50.08991914547278 15.886078532679589 0 53 50
 50.15974481593781 15.76479081942712 0 54 50
 50.24937810560445 15.606727104956533 0 55 50
 50.35871324805669 15.413188089878181 0 56 50
 50.48762224545735 15.185735079945184 0 57 50
 50.635955604688654 14.92616574179217 0 58 50
 50.80354318352215 14.63648684963308 0 59 50
 50.99019513592785 14.318884665180702 0 60 50
 51.19570294468082 13.97569362347028 0 61 50
 51.419840528729765 13.60936400540447 0 62 50
 51.66236541235796 13.22242926476652 0 63 50
 51.92301994298868 12.817473645115513 0 64 50
