 36.78314831549904 0 0 25 1.9193417563885262E-6 -2.3539382652671343
 36.08323710533743 0 1 25 4.113692614738016E-6 -2.558966786680412
 35.397740040855716 0 2 25 8.02859017848607E-6 -2.626225239147133
 34.72751070837067 0 3 25 1.4869910889167057E-5 -2.659268401239775
 34.07345007480164 0 4 25 2.656980181313067E-5 -2.6826410019492033
 33.436506994600975 0 5 25 4.605814644117855E-5 -2.7031383338801263
 32.817678162843876 0 6 25 7.761998422453765E-5 -2.722768797544047
 32.218007387174026 0 7 25 1.272972282635562E-4 -2.7421423923006962
 31.63858403911275 0 8 25 2.0328805734167967E-4 -2.7614454321906976
 31.080540535840107 0 9 25 3.1627261948946123E-4 -2.7807329677387447
 30.54504869860253 0 10 25 4.795669953338628E-4 -2.800018491155285
 30.033314835362415 0 11 25 7.089871376211452E-4 -2.8193017701934346
 29.546573405388315 0 12 25 0.0010222995984018003 -2.8385773962508236
 29.086079144497972 0 13 25 0.0014381552694297654 -2.857837158246728
 28.653097563788805 0 14 25 0.001974452972361403 -2.877070321700702
 28.24889378365107 0 15 25 0.002646163397009274 -2.8962630675967684
 27.874719729532707 0 16 25 0.0034627546747333484 -2.915397427802534
 27.53179979587241 0 17 25 0.004425483488852205 -2.9344497118618005
 27.2213151776324 0 18 25 0.005524925956394023 -2.953388217435218
 26.94438717061496 0 19 25 0.006739191104271576 -2.972169771094159
 26.70205984563738 0 20 25 0.00803325815025499 -2.9907342037977935
 26.49528259898354 0 21 25 0.009359787808560003 -3.0089949640649643
 26.324893162176366 0 22 25 0.010661575736225516 -3.026822139138188
 26.19160170741759 0 23 25 0.011875564004483976 -3.044009888998629
 26.095976701399778 0 24 25 0.0129380475224568 -3.0602110002109266
 26.038433132583073 0 25 25 0.013790465070732817 -3.074804089366823
 26.019223662515376 0 26 25 0.014385008624559796 3.086653843892958
 26.038433132583073 0 27 25 0.014689263930221417 3.0939046876287777
 26.095976701399778 0 28 25 0.014689223761537225 3.094659553292934
 26.19160170741759 0 29 25 0.01439027035354079 3.088918260868561
 26.324893162176366 0 30 25 0.01381605087413502 3.07868754795464
 26.49528259898354 0 31 25 0.013005498343023236 3.0659970155072296
 26.70205984563738 0 32 25 0.012008512215030865 3.052092995671048
 26.94438717061496 0 33 25 0.010880961055465974 3.037645608570915
 27.2213151776324 0 34 25 0.009679688469967236 3.0230171893578084
 27.53179979587241 0 35 25 0.008458107502192358 3.0084125029203297
 27.874719729532707 0 36 25 0.0072627947940084436 2.993952551910847
 28.24889378365107 0 37 25 0.006131289682523252 2.9797110960040185
 28.653097563788805 0 38 25 0.0050911075838566775 2.9657334902346
 29.086079144497972 0 39 25 0.004159822212728613 2.952046722041163
 29.546573405388315 0 40 25 0.0033459729013359018 2.938664445003001
 30.033314835362415 0 41 25 0.0026505127424893116 2.925588036582367
 30.54504869860253 0 42 25 0.0020685212747849346 2.9128022188380074
 31.080540535840107 0 43 25 0.0015909471321804772 2.9002596380337473
 31.63858403911275 0 44 25 0.001206205521244515 2.887839591118418
 32.218007387174026 0 45 25 9.015186887176032E-4 2.875244023764476
 32.817678162843876 0 46 25 6.63944848388789E-4 2.861739549888047
 33.436506994600975 0 47 25 4.8108775038837524E-4 2.8455142050710887
 34.07345007480164 0 48 25 3.415187113732746E-4 2.8220199483231188
 34.72751070837067 0 49 25 2.3500203323215677E-4 2.7793184387925813
 35.397740040855716 0 50 25 1.5283819484350218E-4 2.68249581034149
 36.08323710533743 0 51 25 9.011367368387742E-5 2.4062680451360814
 36.08323710533743 1 0 25 4.113692614738016E-6 -2.14687023288256
