 70.71067811865476 0.3500245575143227
 70.00714249274856 0.556493587131865
 69.31089380465383 0.7923161168185259
 68.62215385719105 1.041882008336697
 67.94115100585212 1.3019003005930303
 67.26812023536856 1.572070909250408
 66.60330322138685 1.853045901625954
 65.94694837519019 2.145834068277355
 65.29931086925804 2.451582847373196
 64.66065264130884 2.7714823767243453
 64.03124237432849 3.1067155249700686
 63.41135544995076 3.4584271309080385
 62.80127387243033 3.8277017842909733
 62.20128616033595 4.215545463807863
 61.61168720299745 4.622868816989489
 61.032778078668514 5.050470982210238
 60.4648658313239 5.499023401429694
 59.90826320300064 5.969053366905989
 59.36328831862332 6.460927219969497
 58.83026432033091 6.974833236206647
 58.309518948453004 7.51076431835287
 57.8013840664737 8.068500690344344
 57.30619512757761 8.647592850569955
 56.824290580701486 9.247345102804774
 56.356011214421486 9.866800040811075
 55.90169943749474 10.504724416991817
 55.46169849544819 11.159596875626034
 55.036351623268054 11.829598075195381
 54.62600113499065 12.512603759592634
 54.230987451824994 13.206181361540073
 53.85164807134504 13.907590729903633
 53.48831648126533 14.613789562102028
 53.14132102234569 15.321444089785716
 52.81098370604357 16.026945506940347
 52.49761899362675 16.726432541644147
 52.20153254455275 17.415820453884
 51.92301994298868 18.090836591423184
 51.66236541235796 18.747062454729708
 51.419840528729765 19.379982013494413
 51.19570294468082 19.985035786698504
 50.99019513592785 20.55767995340553
 50.80354318352215 21.09344951273214
 50.635955604688654 21.58802427118762
 50.48762224545735 22.037296217711212
 50.35871324805669 22.43743666595517
 50.24937810560445 22.784961414018266
 50.15974481593781 23.07679210675083
 50.08991914547278 23.31031199495622
 50.039984012787215 23.483414375360105
 50.00999900019995 23.594542166249433
 50.0 23.642717321861856
 50.00999900019995 23.62755910403965
 50.039984012787215 23.549290597362138
 50.08991914547278 23.408733254849157
 50.15974481593781 23.207289673636193
 50.24937810560445 22.94691520108742
 50.35871324805669 22.630079339883704
 50.48762224545735 22.259718236602748
 50.635955604688654 21.839179787200873
 50.80354318352215 21.372163064702494
 50.99019513592785 20.86265386495463
 51.19570294468082 20.31485817663361
 51.419840528729765 19.733135317837856
 51.66236541235796 19.121932353573396
 51.92301994298868 18.48572122904177
 52.20153254455275 17.82893983721288
 52.49761899362675 17.155938000366884
 52.81098370604357 16.470929098050643
 53.14132102234569 15.777947830590994
 53.48831648126533 15.080814378205615
 53.85164807134504 14.383105008712349
 54.230987451824994 13.688129007256991
